Accession	Name	No_orfs	Coverage	Abundance	Description
COG3502	COG3502	1	0.982608	0.000341	Uncharacterized protein conserved in bacteria
COG3503	COG3503	1	0.783281	0.000272	Predicted membrane protein
COG3508	HmgA	1	0.992974	0.000345	Homogentisate 1,2-dioxygenase
COG3525	Chb	1	0.867486	0.000301	N-acetyl-beta-hexosaminidase
COG3536	COG3536	1	0.958333	0.000333	Uncharacterized protein conserved in bacteria
COG3542	COG3542	1	0.82716	0.000287	Uncharacterized conserved protein
COG3543	COG3543	1	0.977777	0.00034	Uncharacterized conserved protein
COG3545	COG3545	1	0.972375	0.000338	Predicted esterase of the alpha/beta hydrolase fold
COG3547	COG3547	3	2.290429	0.000796	Transposase and inactivated derivatives
COG3552	CoxE	1	0.96962	0.000337	Protein containing von Willebrand factor type A (vWA) domain
COG3555	COG3555	1	0.841924	0.000292	Aspartyl/asparaginyl beta-hydroxylase and related dioxygenases
COG3564	COG3564	1	0.982758	0.000341	Uncharacterized protein conserved in bacteria
COG3568	ElsH	1	0.915057	0.000318	Metal-dependent hydrolase
COG3570	StrB	1	0.835766	0.00029	Streptomycin 6-kinase
COG3572	GshA	1	1	0.000347	Gamma-glutamylcysteine synthetase
COG3576	COG3576	1	0.953757	0.000331	Predicted flavin-nucleotide-binding protein structurally related to pyridoxine 5'-phosphate oxidase
COG3577	COG3577	1	0.76279	0.000265	Predicted aspartyl protease
COG3588	COG3588	1	1	0.000347	Fructose-1,6-bisphosphate aldolase
COG3591	COG3591	1	0.729083	0.000253	V8-like Glu-specific endopeptidase
COG3605	PtsP	1	0.989417	0.000344	Signal transduction protein containing GAF and PtsI domains
COG3607	COG3607	2	1.834586	0.000638	Predicted lactoylglutathione lyase
COG3614	COG3614	1	0.781609	0.000271	Predicted periplasmic ligand-binding sensor domain
COG3616	COG3616	1	0.91576	0.000318	Predicted amino acid aldolase or racemase
COG3618	COG3618	1	0.964157	0.000335	Predicted metal-dependent hydrolase of the TIM-barrel fold
COG3622	Hfi	1	0.980769	0.000341	Hydroxypyruvate isomerase
COG3624	PhnG	1	0.993377	0.000345	Uncharacterized enzyme of phosphonate metabolism
COG3625	PhnH	1	0.989795	0.000344	Uncharacterized enzyme of phosphonate metabolism
COG3626	PhnI	2	0.959128	0.000333	Uncharacterized enzyme of phosphonate metabolism
COG3627	PhnJ	1	0.938144	0.000326	Uncharacterized enzyme of phosphonate metabolism
COG3637	COG3637	3	2.854271	0.000992	Opacity protein and related surface antigens
COG3638	COG3638	1	0.996124	0.000346	ABC-type phosphate/phosphonate transport system, ATPase component
COG3639	COG3639	2	1.593639	0.000554	ABC-type phosphate/phosphonate transport system, permease component
COG3644	COG3644	1	0.788659	0.000274	Uncharacterized protein conserved in bacteria
COG3654	Doc	1	0.424242	0.000147	Prophage maintenance system killer protein
COG3655	COG3655	1	0.931506	0.000323	Predicted transcriptional regulator
COG3672	COG3672	2	1.942408	0.000675	Predicted transglutaminase-like cysteine proteinase
COG3678	CpxP	1	0.89375	0.00031	P pilus assembly/Cpx signaling pathway, periplasmic inhibitor/zinc-resistance associated protein
COG3682	COG3682	2	1.894308	0.000658	Predicted transcriptional regulator
COG3683	COG3683	1	0.99061	0.000344	ABC-type uncharacterized transport system, periplasmic component
COG3686	COG3686	1	0.96	0.000333	Predicted membrane protein
COG3703	ChaC	1	0.910526	0.000316	Uncharacterized protein involved in cation transport
COG3705	HisZ	1	0.887179	0.000308	ATP phosphoribosyltransferase involved in histidine biosynthesis
COG3706	PleD	6	4.025287	0.001399	Response regulator containing a CheY-like receiver domain and a GGDEF domain
COG3707	AmiR	1	0.917525	0.000319	Response regulator with putative antiterminator output domain
COG3709	COG3709	2	1.020833	0.000355	Uncharacterized component of phosphonate metabolism
COG3713	OmpV	1	0.445736	0.000155	Outer membrane protein V
COG3717	KduI	1	0.996402	0.000346	5-keto 4-deoxyuronate isomerase
COG3718	IolB	1	0.344444	0.000119	Uncharacterized enzyme involved in inositol metabolism
COG3719	Rna	1	0.895582	0.000311	Ribonuclease I
COG3734	DgoK	3	2.931372	0.001019	2-keto-3-deoxy-galactonokinase
COG3735	COG3735	1	0.929765	0.000323	Uncharacterized protein conserved in bacteria
COG3737	COG3737	1	0.960629	0.000334	Uncharacterized conserved protein
COG3740	COG3740	1	0.932989	0.000324	Phage head maturation protease
COG3741	HutG	2	1.900735	0.000661	N-formylglutamate amidohydrolase
COG3743	COG3743	4	2.285714	0.000794	Uncharacterized conserved protein
COG3745	CpaB	1	0.949275	0.00033	Flp pilus assembly protein CpaB
COG3748	COG3748	1	0.995085	0.000346	Predicted membrane protein
COG3749	COG3749	1	0.922155	0.00032	Uncharacterized protein conserved in bacteria
COG3750	COG3750	1	0.917647	0.000319	Uncharacterized protein conserved in bacteria
COG3755	COG3755	1	0.921259	0.00032	Uncharacterized protein conserved in bacteria
COG3756	COG3756	1	0.745098	0.000259	Uncharacterized protein conserved in bacteria
COG3760	COG3760	1	0.993902	0.000345	Uncharacterized conserved protein
COG3761	COG3761	1	1	0.000347	NADH:ubiquinone oxidoreductase 17.2 kD subunit
COG3768	COG3768	1	0.957142	0.000332	Predicted membrane protein
COG3770	MepA	1	1	0.000347	Murein endopeptidase
COG3772	COG3772	1	0.940789	0.000327	Phage-related lysozyme (muraminidase)
COG3773	SleB	1	0.983935	0.000342	Cell wall hydrolyses involved in spore germination
COG3785	COG3785	1	0.844827	0.000293	Uncharacterized conserved protein
COG3786	COG3786	1	0.746543	0.000259	Uncharacterized protein conserved in bacteria
COG3788	COG3788	1	0.877862	0.000305	Uncharacterized relative of glutathione S-transferase, MAPEG superfamily
COG3791	COG3791	2	1.984962	0.00069	Uncharacterized conserved protein
COG3794	PetE	1	0.859375	0.000298	Plastocyanin
COG3795	COG3795	1	0.853658	0.000296	Uncharacterized protein conserved in bacteria
COG3800	COG3800	3	2.620481	0.000911	Predicted transcriptional regulator
COG3803	COG3803	1	0.93956	0.000326	Uncharacterized protein conserved in bacteria
COG3806	ChrR	2	1.962962	0.000682	Transcriptional activator
COG3807	COG3807	1	0.888888	0.000309	Uncharacterized protein conserved in bacteria
COG3808	OVP1	1	0.978662	0.00034	Inorganic pyrophosphatase
COG3811	COG3811	1	1	0.000347	Uncharacterized protein conserved in bacteria
COG3812	COG3812	1	0.440414	0.000153	Uncharacterized protein conserved in bacteria
COG3814	COG3814	1	1	0.000347	Uncharacterized protein conserved in bacteria
COG3816	COG3816	1	0.985365	0.000342	Uncharacterized protein conserved in bacteria
COG3820	COG3820	1	0.986956	0.000343	Uncharacterized protein conserved in bacteria
COG3821	COG3821	1	0.961538	0.000334	Predicted membrane protein
COG3827	COG3827	1	0.987012	0.000343	Uncharacterized protein conserved in bacteria
COG3832	COG3832	6	5.610738	0.001951	Uncharacterized conserved protein
COG3836	HpcH	2	1.933333	0.000672	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
COG3839	MalK	23	22.911242	0.007967	ABC-type sugar transport systems, ATPase components
COG3842	PotA	8	6.965909	0.002422	ABC-type spermidine/putrescine transport systems, ATPase components
COG3844	COG3844	1	0.948402	0.000329	Kynureninase
COG3845	COG3845	3	2.992015	0.00104	ABC-type uncharacterized transport systems, ATPase components
COG3852	NtrB	1	0.961432	0.000334	Signal transduction histidine kinase, nitrogen specific
COG3888	COG3888	1	0.205607	7.1e-05	Predicted transcriptional regulator
COG3893	COG3893	1	1	0.000347	Inactivated superfamily I helicase
COG3894	COG3894	1	0.973941	0.000338	Uncharacterized metal-binding protein
COG3898	COG3898	1	0.875706	0.000304	Uncharacterized membrane-bound protein
COG3901	NosR	1	0.923236	0.000321	Regulator of nitric oxide reductase transcription
COG3908	COG3908	1	0.870129	0.000302	Uncharacterized protein conserved in bacteria
COG3911	COG3911	1	0.923497	0.000321	Predicted ATPase
COG3915	COG3915	1	0.864516	0.0003	Uncharacterized protein conserved in bacteria
COG3916	LasI	3	2.593301	0.000901	N-acyl-L-homoserine lactone synthetase
COG3917	NahD	1	0.960591	0.000334	2-hydroxychromene-2-carboxylate isomerase
COG3921	COG3921	2	1.48	0.000514	Uncharacterized protein conserved in bacteria
COG3931	COG3931	1	0.90114	0.000313	Predicted N-formylglutamate amidohydrolase
COG3932	COG3932	1	0.846889	0.000294	Uncharacterized ABC-type transport system, permease components
COG3943	COG3943	1	0.37386	0.00013	Virulence protein
COG3951	COG3951	1	0.469879	0.000163	Rod binding protein
COG3956	COG3956	1	0.516393	0.000179	Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) domain
COG3958	COG3958	1	0.987179	0.000343	Transketolase, C-terminal subunit
COG3959	COG3959	1	0.975308	0.000339	Transketolase, N-terminal subunit
COG3962	COG3962	2	1.995137	0.000693	Acetolactate synthase
COG3963	COG3963	1	0.979381	0.00034	Phospholipid N-methyltransferase
COG4032	COG4032	1	0.546511	0.00019	Predicted thiamine-pyrophosphate-binding protein
COG4091	COG4091	1	0.968036	0.000336	Predicted homoserine dehydrogenase
COG4093	COG4093	1	1	0.000347	Uncharacterized protein conserved in bacteria
COG4097	COG4097	2	1.936073	0.000673	Predicted ferric reductase
COG4103	COG4103	1	0.817567	0.000284	Uncharacterized protein conserved in bacteria
COG4105	ComL	1	0.984251	0.000342	DNA uptake lipoprotein
COG4107	PhnK	2	1.050387	0.000365	ABC-type phosphonate transport system, ATPase component
COG4108	PrfC	1	1	0.000347	Peptide chain release factor RF-3
COG4120	COG4120	1	0.952218	0.000331	ABC-type uncharacterized transport system, permease component
COG4121	COG4121	1	0.888888	0.000309	Uncharacterized conserved protein
COG4123	COG4123	1	0.971774	0.000337	Predicted O-methyltransferase
COG4130	COG4130	1	0.959558	0.000333	Predicted sugar epimerase
COG4133	CcmA	1	0.961722	0.000334	ABC-type transport system involved in cytochrome c biogenesis, ATPase component
COG4134	COG4134	2	1.804687	0.000627	ABC-type uncharacterized transport system, periplasmic component
COG4148	ModC	1	0.997159	0.000346	ABC-type molybdate transport system, ATPase component
COG4149	ModC	1	0.946666	0.000329	ABC-type molybdate transport system, permease component
COG4154	FucU	2	1.972222	0.000685	Fucose dissimilation pathway protein FucU
COG4160	ArtM	1	0.951754	0.00033	ABC-type arginine/histidine transport system, permease component
COG4166	OppA	3	2.946619	0.001024	ABC-type oligopeptide transport system, periplasmic component
COG4172	COG4172	1	0.996254	0.000346	ABC-type uncharacterized transport system, duplicated ATPase component
COG4174	COG4174	1	1	0.000347	ABC-type uncharacterized transport system, permease component
COG4175	ProV	3	2.336787	0.000812	ABC-type proline/glycine betaine transport system, ATPase component
COG4176	ProW	3	2.748275	0.000955	ABC-type proline/glycine betaine transport system, permease component
COG4177	LivM	5	4.710191	0.001638	ABC-type branched-chain amino acid transport system, permease component
COG4181	COG4181	1	0.995614	0.000346	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component
COG4191	COG4191	3	2.933665	0.00102	Signal transduction histidine kinase regulating C4-dicarboxylate transport system
COG4213	XylF	1	1	0.000347	ABC-type xylose transport system, periplasmic component
COG4214	XylH	1	0.969543	0.000337	ABC-type xylose transport system, permease component
COG4215	ArtQ	1	0.782608	0.000272	ABC-type arginine transport system, permease component
COG4219	MecR1	2	0.839762	0.000292	Antirepressor regulating drug resistance, predicted signal transduction N-terminal membrane component
COG4221	COG4221	2	1.642276	0.000571	Short-chain alcohol dehydrogenase of unknown specificity
COG4223	COG4223	1	0.772511	0.000268	Uncharacterized protein conserved in bacteria
COG4230	COG4230	1	0.990897	0.000344	Delta 1-pyrroline-5-carboxylate dehydrogenase
COG4233	COG4233	1	0.996336	0.000346	Uncharacterized protein predicted to be involved in C-type cytochrome biogenesis
COG4235	COG4235	1	0.951219	0.00033	Cytochrome c biogenesis factor
COG4239	COG4239	1	1	0.000347	ABC-type uncharacterized transport system, permease component
COG4246	COG4246	1	0.914705	0.000318	Uncharacterized protein conserved in bacteria
COG4251	COG4251	1	0.298666	0.000103	Bacteriophytochrome (light-regulated signal transduction histidine kinase)
COG4263	NosZ	1	1	0.000347	Nitrous oxide reductase
COG4269	COG4269	2	1.002747	0.000348	Predicted membrane protein
COG4286	COG4286	1	0.905228	0.000314	Uncharacterized conserved protein related to MYG1 family
COG4311	SoxD	2	1.979381	0.000688	Sarcosine oxidase delta subunit
COG4312	COG4312	1	0.935222	0.000325	Uncharacterized protein conserved in bacteria
COG4314	NosL	1	0.914772	0.000318	Predicted lipoprotein involved in nitrous oxide reduction
COG4315	COG4315	1	0.927536	0.000322	Uncharacterized protein conserved in bacteria
COG4335	COG4335	1	0.850299	0.000295	DNA alkylation repair enzyme
COG4372	COG4372	1	0.290581	0.000101	Uncharacterized protein conserved in bacteria with the myosin-like domain
COG4391	COG4391	1	0.967741	0.000336	Uncharacterized protein conserved in bacteria
COG4395	COG4395	1	0.565836	0.000196	Uncharacterized protein conserved in bacteria
COG4405	COG4405	1	0.95	0.00033	Uncharacterized protein conserved in bacteria
COG4422	COG4422	1	0.9	0.000312	Bacteriophage protein gp37
COG4425	COG4425	1	0.243197	8.4e-05	Predicted membrane protein
COG4448	AnsA	1	0.967551	0.000336	L-asparaginase II
COG4452	CreD	1	0.952595	0.000331	Inner membrane protein involved in colicin E2 resistance
COG4520	LipA	1	0.830882	0.000288	Surface antigen
COG4521	TauA	1	0.988023	0.000343	ABC-type taurine transport system, periplasmic component
COG4530	COG4530	1	0.852713	0.000296	Uncharacterized protein conserved in bacteria
COG4531	ZnuA	2	1.047169	0.000364	ABC-type Zn2+ transport system, periplasmic component/surface adhesin
COG4536	CorB	1	0.981087	0.000341	Putative Mg2+ and Co2+ transporter CorB
COG4541	COG4541	1	0.98	0.00034	Predicted membrane protein
COG4544	COG4544	1	0.761538	0.000264	Uncharacterized conserved protein
COG4547	CobT	1	0.998387	0.000347	Cobalamin biosynthesis protein CobT (nicotinate-mononucleotide:5, 6-dimethylbenzimidazole phosphoribosyltransferase)
COG4549	COG4549	1	0.994382	0.000345	Uncharacterized protein conserved in bacteria
COG4553	DepA	1	0.971084	0.000337	Poly-beta-hydroxyalkanoate depolymerase
COG4564	COG4564	1	0.976034	0.000339	Signal transduction histidine kinase
COG4566	TtrR	1	0.980198	0.00034	Response regulator
COG4567	COG4567	1	0.994505	0.000345	Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain
COG4573	GatZ	3	2.957746	0.001028	Predicted tagatose 6-phosphate kinase
COG4583	COG4583	2	1.873015	0.000651	Sarcosine oxidase gamma subunit
COG4591	LolE	2	1.924019	0.000669	ABC-type transport system, involved in lipoprotein release, permease component
COG4597	BatB	1	0.964735	0.000335	ABC-type amino acid transport system, permease component
COG4598	HisP	1	0.988281	0.000343	ABC-type histidine transport system, ATPase component
COG4603	COG4603	3	2.935393	0.00102	ABC-type uncharacterized transport system, permease component
COG4608	AppF	1	0.977611	0.000339	ABC-type oligopeptide transport system, ATPase component
COG4618	ArpD	2	1.837931	0.000639	ABC-type protease/lipase transport system, ATPase and permease components
COG4625	COG4625	2	1.533795	0.000533	Uncharacterized protein with a C-terminal OMP (outer membrane protein) domain
COG4630	XdhA	1	0.989858	0.000344	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A
COG4631	XdhB	1	0.967989	0.000336	Xanthine dehydrogenase, molybdopterin-binding subunit B
COG4637	COG4637	1	0.900804	0.000313	Predicted ATPase
COG4638	HcaE	1	0.833787	0.000289	Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit
COG4649	COG4649	1	0.995475	0.000346	Uncharacterized protein conserved in bacteria
COG4651	RosB	1	0.928921	0.000323	Kef-type K+ transport system, predicted NAD-binding component
COG4653	COG4653	1	0.99763	0.000346	Predicted phage phi-C31 gp36 major capsid-like protein
COG4663	FcbT1	6	4.473829	0.001555	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component
COG4664	FcbT3	5	4.914988	0.001709	TRAP-type mannitol/chloroaromatic compound transport system, large permease component
COG4665	FcbT2	6	4.60989	0.001603	TRAP-type mannitol/chloroaromatic compound transport system, small permease component
COG4666	COG4666	3	1.951713	0.000678	TRAP-type uncharacterized transport system, fused permease components
COG4691	StbC	1	0.525	0.000182	Plasmid stability protein
COG4695	COG4695	1	0.907035	0.000315	Phage-related protein
COG4736	CcoQ	1	0.816666	0.000284	Cbb3-type cytochrome oxidase, subunit 3
COG4753	COG4753	2	1.096842	0.000381	Response regulator containing CheY-like receiver domain and AraC-type DNA-binding domain
COG4765	COG4765	1	0.664634	0.000231	Uncharacterized protein conserved in bacteria
COG4770	COG4770	2	1.998449	0.000695	Acetyl/propionyl-CoA carboxylase, alpha subunit
COG4775	COG4775	1	0.984334	0.000342	Outer membrane protein/protective antigen OMA87
COG4778	PhnL	1	0.982978	0.000341	ABC-type phosphonate transport system, ATPase component
COG4783	COG4783	5	1.770661	0.000615	Putative Zn-dependent protease, contains TPR repeats
COG4784	COG4784	1	0.983298	0.000341	Putative Zn-dependent protease
COG4786	FlgG	2	1.996226	0.000694	Flagellar basal body rod protein
COG4799	COG4799	2	1.969581	0.000684	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)
COG4809	COG4809	1	0.429184	0.000149	Archaeal ADP-dependent phosphofructokinase/glucokinase
COG4857	COG4857	1	0.987745	0.000343	Predicted kinase
COG4941	COG4941	1	0.686746	0.000238	Predicted RNA polymerase sigma factor containing a TPR repeat domain
COG4942	COG4942	1	0.969047	0.000337	Membrane-bound metallopeptidase
COG4943	COG4943	1	0.980916	0.000341	Predicted signal transduction protein containing sensor and EAL domains
COG4948	COG4948	4	3.913978	0.001361	L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily
COG4949	COG4949	1	0.966981	0.000336	Uncharacterized membrane-anchored protein conserved in bacteria
COG4952	COG4952	1	0.993023	0.000345	Predicted sugar isomerase
COG4957	COG4957	1	0.851351	0.000296	Predicted transcriptional regulator
COG4959	TraF	1	0.658959	0.000229	Type IV secretory pathway, protease TraF
COG4961	TadG	7	5.827027	0.002026	Flp pilus assembly protein TadG
COG4962	CpaF	1	1	0.000347	Flp pilus assembly protein, ATPase CpaF
COG4963	CpaE	1	0.816939	0.000284	Flp pilus assembly protein, ATPase CpaE
COG4964	CpaC	2	1.164835	0.000405	Flp pilus assembly protein, secretin CpaC
COG4965	TadB	1	0.944983	0.000328	Flp pilus assembly protein TadB
COG4973	XerC	1	0.973244	0.000338	Site-specific recombinase XerC
COG4974	XerD	2	1.726666	0.0006	Site-specific recombinase XerD
COG4976	COG4976	2	1.212543	0.000421	Predicted methyltransferase (contains TPR repeat)
COG4977	COG4977	6	3.768292	0.00131	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
COG4989	COG4989	1	0.996644	0.000346	Predicted oxidoreductase
COG4991	COG4991	1	0.4	0.000139	Uncharacterized protein with a bacterial SH3 domain homologue
COG4992	ArgD	2	1.945544	0.000676	Ornithine/acetylornithine aminotransferase
COG5000	NtrY	2	1.161516	0.000403	Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation
COG5001	COG5001	4	2.987933	0.001039	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain
COG5002	VicK	1	0.952069	0.000331	Signal transduction histidine kinase
COG5009	MrcA	1	1	0.000347	Membrane carboxypeptidase/penicillin-binding protein
COG5010	TadD	1	0.992217	0.000345	Flp pilus assembly protein TadD, contains TPR repeats
COG5012	COG5012	2	1.268722	0.000441	Predicted cobalamin binding protein
COG5013	NarG	1	1	0.000347	Nitrate reductase alpha subunit
COG5265	ATM1	1	1	0.000347	ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components
COG5271	MDN1	2	0.093043	3.2e-05	AAA ATPase containing von Willebrand factor type A (vWA) domain
COG5281	COG5281	1	0.229291	7.9e-05	Phage-related minor tail protein
COG5285	COG5285	2	0.996655	0.000346	Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin
COG5317	COG5317	1	0.982857	0.000341	Uncharacterized protein conserved in bacteria
COG5319	COG5319	1	1	0.000347	Uncharacterized protein conserved in bacteria
COG5321	COG5321	1	0.853658	0.000296	Uncharacterized protein conserved in bacteria
COG5323	COG5323	1	0.960975	0.000334	Uncharacterized conserved protein
COG5328	COG5328	1	0.9875	0.000343	Uncharacterized protein conserved in bacteria
COG5330	COG5330	2	1.291208	0.000449	Uncharacterized protein conserved in bacteria
COG5336	COG5336	1	0.827586	0.000287	Uncharacterized protein conserved in bacteria
COG5338	COG5338	1	0.959401	0.000333	Uncharacterized protein conserved in bacteria
COG5342	COG5342	3	2.624309	0.000912	Invasion protein B, involved in pathogenesis
COG5343	COG5343	1	0.9875	0.000343	Uncharacterized protein conserved in bacteria
COG5345	COG5345	2	0.793296	0.000275	Uncharacterized protein conserved in bacteria
COG5349	COG5349	2	1.920634	0.000667	Uncharacterized protein conserved in bacteria
COG5350	COG5350	1	0.924418	0.000321	Predicted protein tyrosine phosphatase
COG5352	COG5352	1	1	0.000347	Uncharacterized protein conserved in bacteria
COG5360	COG5360	1	0.982332	0.000341	Uncharacterized protein conserved in bacteria
COG5373	COG5373	1	0.949516	0.00033	Predicted membrane protein
COG5375	COG5375	1	0.902777	0.000313	Uncharacterized protein conserved in bacteria
COG5379	BtaA	1	0.958937	0.000333	S-adenosylmethionine:diacylglycerol 3-amino-3-carboxypropyl transferase
COG5383	COG5383	1	0.966101	0.000335	Uncharacterized protein conserved in bacteria
COG5385	COG5385	1	1	0.000347	Uncharacterized protein conserved in bacteria
COG5387	COG5387	1	0.965909	0.000335	Chaperone required for the assembly of the mitochondrial F1-ATPase
COG5388	COG5388	1	0.808612	0.000281	Uncharacterized protein conserved in bacteria
COG5389	COG5389	1	0.906077	0.000315	Uncharacterized protein conserved in bacteria
COG5394	COG5394	1	0.989637	0.000344	Uncharacterized protein conserved in bacteria
COG5395	COG5395	1	1	0.000347	Predicted membrane protein
COG5400	COG5400	1	0.951219	0.00033	Uncharacterized protein conserved in bacteria
COG5402	COG5402	1	0.98969	0.000344	Uncharacterized conserved protein
COG5403	COG5403	1	1	0.000347	Uncharacterized conserved protein
COG5405	HslV	1	0.983146	0.000341	ATP-dependent protease HslVU (ClpYQ), peptidase subunit
COG5426	COG5426	1	0.598425	0.000208	Uncharacterized membrane protein
COG5429	COG5429	1	0.923371	0.000321	Uncharacterized secreted protein
COG5436	COG5436	1	0.950549	0.00033	Predicted integral membrane protein
COG5437	COG5437	1	0.992753	0.000345	Predicted secreted protein
COG5441	COG5441	1	1	0.000347	Uncharacterized conserved protein
COG5442	FlaF	1	1	0.000347	Flagellar biosynthesis regulator FlaF
COG5443	FlbT	1	1	0.000347	Flagellar biosynthesis regulator FlbT
COG5447	COG5447	1	0.895652	0.000311	Uncharacterized conserved protein
COG5448	COG5448	1	1	0.000347	Uncharacterized conserved protein
COG5449	COG5449	1	0.951111	0.00033	Uncharacterized conserved protein
COG5451	COG5451	1	0.875	0.000304	Predicted secreted protein
COG5452	COG5452	1	0.983333	0.000341	Uncharacterized conserved protein
COG5453	COG5453	1	0.989583	0.000344	Uncharacterized conserved protein
COG5454	COG5454	1	1	0.000347	Predicted secreted protein
COG5456	COG5456	1	0.945783	0.000328	Predicted integral membrane protein linked to a cation pump
COG5457	COG5457	4	2.730158	0.000949	Uncharacterized conserved small protein
COG5458	COG5458	1	1	0.000347	Uncharacterized conserved protein
COG5460	COG5460	1	0.926829	0.000322	Uncharacterized conserved protein
COG5461	COG5461	1	0.892857	0.00031	Type IV pili component
COG5462	COG5462	1	0.797101	0.000277	Predicted secreted (periplasmic) protein
COG5465	COG5465	1	1	0.000347	Uncharacterized conserved protein
COG5467	COG5467	1	1	0.000347	Uncharacterized conserved protein
COG5468	COG5468	1	0.976744	0.000339	Predicted secreted (periplasmic) protein
COG5470	COG5470	1	0.979166	0.00034	Uncharacterized conserved protein
COG5473	COG5473	1	0.844827	0.000293	Predicted integral membrane protein
COG5476	COG5476	2	1.965163	0.000683	Uncharacterized conserved protein
COG5477	COG5477	1	0.927835	0.000322	Predicted small integral membrane protein
COG5480	COG5480	2	1.673469	0.000581	Predicted integral membrane protein
COG5481	COG5481	1	1	0.000347	Uncharacterized conserved small protein containing a coiled-coil domain
COG5482	COG5482	1	0.930131	0.000323	Uncharacterized conserved protein
COG5485	COG5485	2	0.946564	0.000329	Predicted ester cyclase
COG5488	COG5488	1	0.939024	0.000326	Integral membrane protein
COG5490	COG5490	1	0.601265	0.000209	Uncharacterized conserved protein
COG5496	COG5496	1	0.992307	0.000345	Predicted thioesterase
COG5497	COG5497	1	0.921052	0.00032	Predicted secreted protein
COG5500	COG5500	1	0.99371	0.000345	Predicted integral membrane protein
COG5501	COG5501	1	0.831081	0.000289	Predicted secreted protein
COG5508	COG5508	1	0.678571	0.000235	Uncharacterized conserved small protein
COG5515	COG5515	1	0.971428	0.000337	Uncharacterized conserved small protein
COG5553	COG5553	1	0.575916	0.0002	Predicted metal-dependent enzyme of the double-stranded beta helix superfamily
COG5568	COG5568	1	1	0.000347	Uncharacterized small protein
COG5570	COG5570	1	1	0.000347	Uncharacterized small protein
COG5572	COG5572	1	0.836538	0.00029	Predicted integral membrane protein
COG5580	COG5580	1	0.408088	0.000141	Activator of HSP90 ATPase
COG5587	COG5587	1	0.153508	5.3e-05	Uncharacterized conserved protein
COG5597	COG5597	1	0.793478	0.000275	Alpha-N-acetylglucosamine transferase
COG5598	COG5598	2	1.944866	0.000676	Trimethylamine:corrinoid methyltransferase
COG5614	COG5614	1	0.981651	0.000341	Bacteriophage head-tail adaptor
COG5622	COG5622	1	0.834532	0.00029	Protein required for attachment to host cells
COG5649	COG5649	1	0.772727	0.000268	Uncharacterized conserved protein
COG5653	COG5653	4	2.785714	0.000968	Protein involved in cellulose biosynthesis (CelD)
COG5661	COG5661	1	0.8	0.000278	Predicted secreted Zn-dependent protease
COG5662	COG5662	1	0.945312	0.000328	Predicted transmembrane transcriptional regulator (anti-sigma factor)
