#Accession	Name	No_orfs	Coverage	Abundance	Description
COG3395	COG3395	6	5.949152	0.001622	Uncharacterized protein conserved in bacteria
COG3404	COG3404	2	1.995192	0.000544	Methenyl tetrahydrofolate cyclohydrolase
COG3409	COG3409	3	2.091891	0.00057	Putative peptidoglycan-binding domain-containing protein
COG3411	COG3411	4	3.5	0.000954	Ferredoxin
COG3412	COG3412	1	0.96124	0.000262	Uncharacterized protein conserved in bacteria
COG3414	SgaB	2	1.989247	0.000542	Phosphotransferase system, galactitol-specific IIB component
COG3426	COG3426	1	0.98324	0.000268	Butyrate kinase
COG3428	COG3428	1	0.188259	5.1e-05	Predicted membrane protein
COG3436	COG3436	2	1.407643	0.000383	Transposase and inactivated derivatives
COG3437	COG3437	2	1.488888	0.000406	Response regulator containing a CheY-like receiver domain and an HD-GYP domain
COG3439	COG3439	1	0.671532	0.000183	Uncharacterized conserved protein
COG3440	COG3440	1	0.445182	0.000121	Predicted restriction endonuclease
COG3444	COG3444	3	2.943396	0.000802	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB
COG3449	COG3449	1	0.987012	0.000269	DNA gyrase inhibitor
COG3450	COG3450	1	0.50862	0.000138	Predicted enzyme of the cupin superfamily
COG3451	VirB4	2	1.042713	0.000284	Type IV secretory pathway, VirB4 components
COG3463	COG3463	1	0.685589	0.000187	Predicted membrane protein
COG3464	COG3464	1	0.845771	0.00023	Transposase and inactivated derivatives
COG3467	COG3467	1	0.957831	0.000261	Predicted flavin-nucleotide-binding protein
COG3475	COG3475	1	1	0.000272	LPS biosynthesis protein
COG3481	COG3481	2	1.261324	0.000344	Predicted HD-superfamily hydrolase
COG3505	VirD4	2	1.493288	0.000407	Type IV secretory pathway, VirD4 components
COG3507	XynB	2	0.908925	0.000247	Beta-xylosidase
COG3534	AbfA	1	0.910179	0.000248	Alpha-L-arabinofuranosidase
COG3541	COG3541	1	1	0.000272	Predicted nucleotidyltransferase
COG3544	COG3544	1	0.763157	0.000208	Uncharacterized protein conserved in bacteria
COG3546	COG3546	3	1.732851	0.000472	Mn-containing catalase
COG3568	ElsH	1	0.934362	0.000254	Metal-dependent hydrolase
COG3580	COG3580	1	0.948717	0.000258	Uncharacterized protein conserved in bacteria
COG3581	COG3581	1	0.954761	0.00026	Uncharacterized protein conserved in bacteria
COG3583	COG3583	1	0.30097	8.2e-05	Uncharacterized protein conserved in bacteria
COG3584	COG3584	5	3.376146	0.00092	Uncharacterized protein conserved in bacteria
COG3588	COG3588	1	0.966867	0.000263	Fructose-1,6-bisphosphate aldolase
COG3589	COG3589	1	0.988888	0.000269	Uncharacterized conserved protein
COG3590	PepO	3	1.836391	0.0005	Predicted metalloendopeptidase
COG3593	COG3593	2	1.502581	0.000409	Predicted ATP-dependent endonuclease of the OLD family
COG3594	NolL	1	0.819241	0.000223	Fucose 4-O-acetylase and related acetyltransferases
COG3601	COG3601	2	1.908602	0.00052	Predicted membrane protein
COG3603	COG3603	1	0.960937	0.000262	Uncharacterized conserved protein
COG3608	COG3608	1	0.169184	4.6e-05	Predicted deacylase
COG3610	COG3610	3	1.737179	0.000473	Uncharacterized conserved protein
COG3613	COG3613	1	0.366279	9.9e-05	Nucleoside 2-deoxyribosyltransferase
COG3616	COG3616	2	1.929347	0.000526	Predicted amino acid aldolase or racemase
COG3618	COG3618	1	0.97491	0.000265	Predicted metal-dependent hydrolase of the TIM-barrel fold
COG3619	COG3619	2	1.783185	0.000486	Predicted membrane protein
COG3623	SgaU	1	0.982578	0.000268	Putative L-xylulose-5-phosphate 3-epimerase
COG3629	DnrI	3	2.642857	0.00072	DNA-binding transcriptional activator of the SARP family
COG3634	AhpF	1	0.367307	0.0001	Alkyl hydroperoxide reductase, large subunit
COG3635	COG3635	1	0.997549	0.000272	Predicted phosphoglycerate mutase, AP superfamily
COG3641	PfoR	2	0.910919	0.000248	Predicted membrane protein, putative toxin regulator
COG3649	COG3649	2	1.929328	0.000526	CRISPR system related protein
COG3655	COG3655	5	4.383561	0.001195	Predicted transcriptional regulator
COG3663	Mug	1	0.934911	0.000255	G:T/U mismatch-specific DNA glycosylase
COG3666	COG3666	3	1.819875	0.000496	Transposase and inactivated derivatives
COG3681	COG3681	2	1.969976	0.000537	L-cysteine desulfidase
COG3682	COG3682	1	0.853658	0.000232	Predicted transcriptional regulator
COG3688	COG3688	1	0.947976	0.000258	Predicted RNA-binding protein containing a PIN domain
COG3689	COG3689	1	0.394833	0.000107	Predicted membrane protein
COG3695	COG3695	1	0.941747	0.000256	Predicted methylated DNA-protein cysteine methyltransferase
COG3697	CitX	1	0.906593	0.000247	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)
COG3705	HisZ	1	0.907692	0.000247	ATP phosphoribosyltransferase involved in histidine biosynthesis
COG3706	PleD	7	4.257471	0.001161	Response regulator containing a CheY-like receiver domain and a GGDEF domain
COG3707	AmiR	2	1.118556	0.000305	Response regulator with putative antiterminator output domain
COG3708	COG3708	1	0.974522	0.000265	Uncharacterized protein conserved in bacteria
COG3711	BglG	7	5.425661	0.00148	Transcriptional antiterminator
COG3715	ManY	3	2.732075	0.000745	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC
COG3716	ManZ	3	2.973977	0.000811	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID
COG3717	KduI	1	1	0.000272	5-keto 4-deoxyuronate isomerase
COG3718	IolB	1	0.792592	0.000216	Uncharacterized enzyme involved in inositol metabolism
COG3734	DgoK	2	1.95098	0.000532	2-keto-3-deoxy-galactonokinase
COG3755	COG3755	1	0.677165	0.000184	Uncharacterized protein conserved in bacteria
COG3757	Acm	5	2.929368	0.000799	Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
COG3760	COG3760	1	0.939024	0.000256	Uncharacterized conserved protein
COG3772	COG3772	1	0.947368	0.000258	Phage-related lysozyme (muraminidase)
COG3773	SleB	3	1.345381	0.000366	Cell wall hydrolyses involved in spore germination
COG3775	GatC	2	1.957399	0.000533	Phosphotransferase system, galactitol-specific IIC component
COG3786	COG3786	1	0.72811	0.000198	Uncharacterized protein conserved in bacteria
COG3804	COG3804	1	0.94	0.000256	Uncharacterized conserved protein related to dihydrodipicolinate reductase
COG3808	OVP1	2	1.995732	0.000544	Inorganic pyrophosphatase
COG3822	COG3822	1	0.986666	0.000269	ABC-type sugar transport system, auxiliary component
COG3829	RocR	8	6.471428	0.001765	Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding domains
COG3830	COG3830	1	1	0.000272	ACT domain-containing protein
COG3835	CdaR	8	5.638297	0.001538	Sugar diacid utilization regulator
COG3836	HpcH	2	1.972549	0.000538	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
COG3839	MalK	5	4.713017	0.001285	ABC-type sugar transport systems, ATPase components
COG3842	PotA	9	7.897727	0.002154	ABC-type spermidine/putrescine transport systems, ATPase components
COG3845	COG3845	8	6.52495	0.001779	ABC-type uncharacterized transport systems, ATPase components
COG3850	NarQ	4	1.121951	0.000306	Signal transduction histidine kinase, nitrate/nitrite-specific
COG3854	SpoIIIAA	1	0.970779	0.000264	ncharacterized protein conserved in bacteria
COG3855	Fbp	2	1.961419	0.000535	Uncharacterized protein conserved in bacteria
COG3857	AddB	1	1	0.000272	ATP-dependent nuclease, subunit B
COG3858	COG3858	2	1.602836	0.000437	Predicted glycosyl hydrolase
COG3862	COG3862	2	1.948717	0.000531	Uncharacterized protein with conserved CXXC pairs
COG3864	COG3864	1	0.840909	0.000229	Uncharacterized protein conserved in bacteria
COG3869	COG3869	1	0.965909	0.000263	Arginine kinase
COG3870	COG3870	2	1.935779	0.000528	Uncharacterized protein conserved in bacteria
COG3871	COG3871	1	0.875862	0.000238	Uncharacterized stress protein (general stress protein 26)
COG3872	COG3872	1	0.90566	0.000247	Predicted metal-dependent enzyme
COG3874	COG3874	1	0.376811	0.000102	Uncharacterized conserved protein
COG3875	COG3875	5	3.633569	0.000991	Uncharacterized conserved protein
COG3880	COG3880	1	0.977272	0.000266	Modulator of heat shock repressor CtsR, McsA
COG3883	COG3883	1	0.592452	0.000161	Uncharacterized protein conserved in bacteria
COG3885	COG3885	1	0.94636	0.000258	Uncharacterized conserved protein
COG3886	COG3886	1	0.878787	0.000239	Predicted HKD family nuclease
COG3887	COG3887	1	1	0.000272	Predicted signaling protein consisting of a modified GGDEF domain and a DHH domain
COG3920	COG3920	1	0.886877	0.000241	Signal transduction histidine kinase
COG3933	COG3933	1	0.689361	0.000188	Transcriptional antiterminator
COG3935	DnaD	1	0.256097	6.9e-05	Putative primosome component and related proteins
COG3944	COG3944	2	1.955752	0.000533	Capsular polysaccharide biosynthesis protein
COG3947	COG3947	4	1.587257	0.000432	Response regulator containing CheY-like receiver and SARP domains
COG3949	COG3949	3	2.673352	0.000729	Uncharacterized membrane protein
COG3950	COG3950	1	0.204545	5.5e-05	Predicted ATP-binding protein involved in virulence
COG3956	COG3956	1	0.252049	6.8e-05	Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) domain
COG3958	COG3958	4	3.939102	0.001074	Transketolase, C-terminal subunit
COG3959	COG3959	4	3.917695	0.001068	Transketolase, N-terminal subunit
COG3964	COG3964	1	0.955958	0.00026	Predicted amidohydrolase
COG3968	COG3968	1	0.959944	0.000261	Uncharacterized protein related to glutamine synthetase
COG3973	COG3973	1	0.951807	0.000259	Superfamily I DNA and RNA helicases
COG4087	COG4087	1	1	0.000272	Soluble P-type ATPase
COG4091	COG4091	1	0.936073	0.000255	Predicted homoserine dehydrogenase
COG4100	COG4100	1	0.997596	0.000272	Cystathionine beta-lyase family protein involved in aluminum resistance
COG4108	PrfC	1	0.98106	0.000267	Peptide chain release factor RF-3
COG4109	COG4109	1	0.504629	0.000137	Predicted transcriptional regulator containing CBS domains
COG4111	COG4111	1	0.791925	0.000216	Uncharacterized conserved protein
COG4120	COG4120	2	1.907849	0.00052	ABC-type uncharacterized transport system, permease component
COG4122	COG4122	1	0.96347	0.000262	Predicted O-methyltransferase
COG4123	COG4123	1	0.971774	0.000265	Predicted O-methyltransferase
COG4126	COG4126	1	0.586956	0.00016	Hydantoin racemase
COG4129	COG4129	1	0.981927	0.000267	Predicted membrane protein
COG4134	COG4134	1	0.85677	0.000233	ABC-type uncharacterized transport system, periplasmic component
COG4148	ModC	1	0.147727	4e-05	ABC-type molybdate transport system, ATPase component
COG4149	ModC	1	0.986666	0.000269	ABC-type molybdate transport system, permease component
COG4154	FucU	2	1.944444	0.00053	Fucose dissimilation pathway protein FucU
COG4166	OppA	2	1.983985	0.000541	ABC-type oligopeptide transport system, periplasmic component
COG4177	LivM	6	5.700636	0.001555	ABC-type branched-chain amino acid transport system, permease component
COG4187	RocB	1	0.952983	0.000259	Arginine degradation protein (predicted deacylase)
COG4189	COG4189	1	0.980519	0.000267	Predicted transcriptional regulator
COG4193	LytD	1	0.571428	0.000155	Beta- N-acetylglucosaminidase
COG4198	COG4198	1	1	0.000272	Uncharacterized conserved protein
COG4211	MglC	2	1.699404	0.000463	ABC-type glucose/galactose transport system, permease component
COG4213	XylF	3	2.809384	0.000766	ABC-type xylose transport system, periplasmic component
COG4214	XylH	2	1.918781	0.000523	ABC-type xylose transport system, permease component
COG4219	MecR1	2	1.557863	0.000424	Antirepressor regulating drug resistance, predicted signal transduction N-terminal membrane component
COG4224	COG4224	1	0.753246	0.000205	Uncharacterized protein conserved in bacteria
COG4225	COG4225	3	2.739495	0.000747	Predicted unsaturated glucuronyl hydrolase involved in regulation of bacterial surface properties, and related proteins
COG4231	COG4231	4	2.214062	0.000603	Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits
COG4235	COG4235	1	0.261324	7.1e-05	Cytochrome c biogenesis factor
COG4260	COG4260	1	0.866666	0.000236	Membrane protease subunit, stomatin/prohibitin family
COG4262	COG4262	1	0.976377	0.000266	Predicted spermidine synthase with an N-terminal membrane domain
COG4277	COG4277	1	0.95792	0.000261	Predicted DNA-binding protein with the Helix-hairpin-helix motif
COG4295	COG4295	1	0.736842	0.0002	Uncharacterized protein conserved in bacteria
COG4300	CadD	1	0.960975	0.000262	Predicted permease, cadmium resistance protein
COG4332	COG4332	1	0.921182	0.000251	Uncharacterized protein conserved in bacteria
COG4335	COG4335	1	1	0.000272	DNA alkylation repair enzyme
COG4392	COG4392	1	0.962616	0.000262	Predicted membrane protein
COG4405	COG4405	1	0.9	0.000245	Uncharacterized protein conserved in bacteria
COG4422	COG4422	1	0.848	0.000231	Bacteriophage protein gp37
COG4430	COG4430	1	0.86	0.000234	Uncharacterized protein conserved in bacteria
COG4443	COG4443	2	1.861111	0.000507	Uncharacterized protein conserved in bacteria
COG4464	CapC	2	1.889763	0.000515	Capsular polysaccharide biosynthesis protein
COG4465	CodY	1	0.988505	0.000269	Pleiotropic transcriptional repressor
COG4468	GalT	1	0.996023	0.000271	Galactose-1-phosphate uridyltransferase
COG4472	COG4472	1	0.920454	0.000251	Uncharacterized protein conserved in bacteria
COG4475	COG4475	1	1	0.000272	Uncharacterized protein conserved in bacteria
COG4478	COG4478	1	0.995238	0.000271	Predicted membrane protein
COG4481	COG4481	1	0.816666	0.000222	Uncharacterized protein conserved in bacteria
COG4485	COG4485	1	0.938228	0.000255	Predicted membrane protein
COG4492	PheB	2	1.413333	0.000385	ACT domain-containing protein
COG4496	COG4496	1	0.91	0.000248	Uncharacterized protein conserved in bacteria
COG4509	COG4509	3	2.327868	0.000635	Uncharacterized protein conserved in bacteria
COG4545	COG4545	1	0.835294	0.000227	Glutaredoxin-related protein
COG4548	NorD	1	0.445839	0.000121	Nitric oxide reductase activation protein
COG4552	Eis	1	0.922879	0.000251	Predicted acetyltransferase involved in intracellular survival and related acetyltransferases
COG4565	CitB	1	0.366071	9.9e-05	Response regulator of citrate/malate metabolism
COG4576	CcmL	1	0.966292	0.000263	Carbon dioxide concentrating mechanism/carboxysome shell protein
COG4577	CcmK	4	2.94	0.000801	Carbon dioxide concentrating mechanism/carboxysome shell protein
COG4585	COG4585	2	1.506849	0.000411	Signal transduction histidine kinase
COG4591	LolE	1	0.629901	0.000171	ABC-type transport system, involved in lipoprotein release, permease component
COG4603	COG4603	6	5.522471	0.001506	ABC-type uncharacterized transport system, permease component
COG4608	AppF	13	12.694029	0.003462	ABC-type oligopeptide transport system, ATPase component
COG4624	COG4624	8	6.89781	0.001881	Iron only hydrogenase large subunit, C-terminal domain
COG4656	RnfC	2	1.589792	0.000433	Predicted NADH:ubiquinone oxidoreductase, subunit RnfC
COG4657	RnfA	1	0.989637	0.000269	Predicted NADH:ubiquinone oxidoreductase, subunit RnfA
COG4658	RnfD	1	0.985207	0.000268	Predicted NADH:ubiquinone oxidoreductase, subunit RnfD
COG4659	RnfG	1	0.958974	0.000261	Predicted NADH:ubiquinone oxidoreductase, subunit RnfG
COG4660	RnfE	1	0.962264	0.000262	Predicted NADH:ubiquinone oxidoreductase, subunit RnfE
COG4667	COG4667	1	0.955479	0.00026	Predicted esterase of the alpha-beta hydrolase superfamily
COG4670	COG4670	2	1.354838	0.000369	Acyl CoA:acetate/3-ketoacid CoA transferase
COG4677	PemB	1	0.804938	0.000219	Pectin methylesterase
COG4684	COG4684	1	0.894179	0.000243	Predicted membrane protein
COG4690	PepD	1	0.913793	0.000249	Dipeptidase
COG4708	COG4708	1	0.958579	0.000261	Predicted membrane protein
COG4709	COG4709	3	1.338461	0.000365	Predicted membrane protein
COG4713	COG4713	1	0.591002	0.000161	Predicted membrane protein
COG4716	COG4716	3	1.017035	0.000277	Myosin-crossreactive antigen
COG4717	COG4717	2	0.329268	8.9e-05	Uncharacterized conserved protein
COG4720	COG4720	2	0.813559	0.000221	Predicted membrane protein
COG4722	COG4722	1	0.518828	0.000141	Phage-related protein
COG4728	COG4728	1	0.532258	0.000145	Uncharacterized protein conserved in bacteria
COG4732	COG4732	1	0.903954	0.000246	Predicted membrane protein
COG4747	COG4747	1	0.978873	0.000267	ACT domain-containing protein
COG4750	LicC	1	0.956709	0.00026	CTP:phosphocholine cytidylyltransferase involved in choline phosphorylation for cell surface LPS epitopes
COG4753	COG4753	28	21.698947	0.005919	Response regulator containing CheY-like receiver domain and AraC-type DNA-binding domain
COG4767	VanZ	1	0.658291	0.000179	Glycopeptide antibiotics resistance protein
COG4769	COG4769	1	0.906077	0.000247	Predicted membrane protein
COG4770	COG4770	2	0.796899	0.000217	Acetyl/propionyl-CoA carboxylase, alpha subunit
COG4783	COG4783	1	0.227272	6.1e-05	Putative Zn-dependent protease, contains TPR repeats
COG4786	FlgG	2	1.996226	0.000544	Flagellar basal body rod protein
COG4799	COG4799	3	1.65019	0.00045	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)
COG4805	COG4805	1	0.862244	0.000235	Uncharacterized protein conserved in bacteria
COG4806	RhaA	1	0.99284	0.00027	L-rhamnose isomerase
COG4810	EutS	1	0.892561	0.000243	Ethanolamine utilization protein
COG4816	EutL	2	1.954337	0.000533	Ethanolamine utilization protein
COG4820	EutJ	1	0.942238	0.000257	Ethanolamine utilization protein, possible chaperonin
COG4822	CbiK	1	0.95849	0.000261	Cobalamin biosynthesis protein CbiK, Co2+ chelatase
COG4826	COG4826	2	1.814634	0.000494	Serine protease inhibitor
COG4828	COG4828	1	0.973451	0.000265	Predicted membrane protein
COG4832	COG4832	2	1.183574	0.000322	Uncharacterized conserved protein
COG4845	COG4845	1	0.972602	0.000265	Chloramphenicol O-acetyltransferase
COG4856	COG4856	1	0.761786	0.000207	Uncharacterized protein conserved in bacteria
COG4857	COG4857	1	0.90196	0.000246	Predicted kinase
COG4859	COG4859	1	0.8	0.000218	Uncharacterized protein conserved in bacteria
COG4862	MecA	1	0.986607	0.000269	Negative regulator of genetic competence, sporulation and motility
COG4866	COG4866	1	0.993197	0.00027	Uncharacterized conserved protein
COG4868	COG4868	1	0.995943	0.000271	Uncharacterized protein conserved in bacteria
COG4869	PduL	2	1.87619	0.000511	Propanediol utilization protein
COG4870	COG4870	1	0.747311	0.000203	Cysteine protease
COG4882	COG4882	1	0.415637	0.000113	Predicted aminopeptidase, Iap family
COG4886	COG4886	2	1.032994	0.000281	Leucine-rich repeat (LRR) protein
COG4905	COG4905	3	1.753086	0.000478	Predicted membrane protein
COG4912	COG4912	1	0.95045	0.000259	Predicted DNA alkylation repair enzyme
COG4913	COG4913	1	0.985507	0.000268	Uncharacterized protein conserved in bacteria
COG4917	EutP	1	0.952702	0.000259	Ethanolamine utilization protein
COG4925	COG4925	1	0.704819	0.000192	Uncharacterized conserved protein
COG4926	PblB	1	0.259312	7e-05	Phage-related protein
COG4927	COG4927	1	0.922619	0.000251	Predicted choloylglycine hydrolase
COG4928	COG4928	1	0.47678	0.00013	Predicted P-loop ATPase
COG4932	COG4932	3	0.98367	0.000268	Predicted outer membrane protein
COG4936	PocR	2	1.775147	0.000484	Predicted sensor domain
COG4939	COG4939	1	0.47619	0.000129	Major membrane immunogen, membrane-anchored lipoprotein
COG4942	COG4942	1	0.445238	0.000121	Membrane-bound metallopeptidase
COG4948	COG4948	16	14.413978	0.003931	L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily
COG4959	TraF	2	1.16763	0.000318	Type IV secretory pathway, protease TraF
COG4968	PilE	1	0.395683	0.000107	Tfp pilus assembly protein PilE
COG4974	XerD	13	11.35	0.003096	Site-specific recombinase XerD
COG4978	COG4978	7	5.712418	0.001558	Transcriptional regulator, effector-binding domain/component
COG4989	COG4989	1	0.979865	0.000267	Predicted oxidoreductase
COG4991	COG4991	1	0.929032	0.000253	Uncharacterized protein with a bacterial SH3 domain homologue
COG4992	ArgD	2	0.950495	0.000259	Ornithine/acetylornithine aminotransferase
COG5000	NtrY	2	0.467696	0.000127	Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation
COG5001	COG5001	2	0.573152	0.000156	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain
COG5002	VicK	1	0.481481	0.000131	Signal transduction histidine kinase
COG5011	COG5011	1	0.671052	0.000183	Uncharacterized protein conserved in bacteria
COG5015	COG5015	2	1.962121	0.000535	Uncharacterized conserved protein
COG5016	COG5016	1	0.944915	0.000257	Pyruvate/oxaloacetate carboxyltransferase
COG5018	KapD	1	0.838095	0.000228	Inhibitor of the KinA pathway to sporulation, predicted exonuclease
COG5036	COG5036	1	0.286836	7.8e-05	SPX domain-containing protein involved in vacuolar polyphosphate accumulation
COG5185	HEC1	1	0.181672	4.9e-05	Protein involved in chromosome segregation, interacts with SMC proteins
COG5263	COG5263	42	17.888178	0.004879	FOG: Glucan-binding domain (YG repeat)
COG5271	MDN1	4	0.262608	7.1e-05	AAA ATPase containing von Willebrand factor type A (vWA) domain
COG5279	CYK3	2	0.696737	0.00019	Uncharacterized protein involved in cytokinesis, contains TGc (transglutaminase/protease-like) domain
COG5341	COG5341	1	0.568181	0.000154	Uncharacterized protein conserved in bacteria
COG5401	COG5401	1	0.724	0.000197	Spore germination protein
COG5421	COG5421	1	0.704166	0.000192	Transposase
COG5426	COG5426	1	0.992125	0.00027	Uncharacterized membrane protein
COG5434	PGU1	2	1.464944	0.000399	Endopygalactorunase
COG5441	COG5441	2	1.982543	0.00054	Uncharacterized conserved protein
COG5470	COG5470	1	0.84375	0.00023	Uncharacterized conserved protein
COG5485	COG5485	1	0.694656	0.000189	Predicted ester cyclase
COG5505	COG5505	2	1.994791	0.000544	Predicted integral membrane protein
COG5566	COG5566	1	0.49635	0.000135	Uncharacterized conserved protein
COG5578	COG5578	1	0.903846	0.000246	Predicted integral membrane protein
COG5581	COG5581	1	0.527896	0.000144	c-di-GMP-binding protein
COG5632	COG5632	1	0.566225	0.000154	N-acetylmuramoyl-L-alanine amidase
COG5652	COG5652	1	0.635135	0.000173	Predicted integral membrane protein
COG5658	COG5658	1	0.990196	0.00027	Predicted integral membrane protein
COG5660	COG5660	1	0.403361	0.00011	Predicted integral membrane protein
COG5662	COG5662	1	0.160156	4.3e-05	Predicted transmembrane transcriptional regulator (anti-sigma factor)
