Accession	Name	No_orfs	Coverage	Abundance	Description
COG4459	NapE	1	0.919354	0.000457	Periplasmic nitrate reductase system, NapE component
COG4520	LipA	1	0.625	0.000311	Surface antigen
COG4521	TauA	1	0.961077	0.000478	ABC-type taurine transport system, periplasmic component
COG4530	COG4530	1	1	0.000498	Uncharacterized protein conserved in bacteria
COG4531	ZnuA	1	0.99371	0.000494	ABC-type Zn2+ transport system, periplasmic component/surface adhesin
COG4536	CorB	1	0.952718	0.000474	Putative Mg2+ and Co2+ transporter CorB
COG4547	CobT	1	1	0.000498	Cobalamin biosynthesis protein CobT (nicotinate-mononucleotide:5, 6-dimethylbenzimidazole phosphoribosyltransferase)
COG4566	TtrR	1	0.297029	0.000147	Response regulator
COG4567	COG4567	1	0.956043	0.000476	Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain
COG4573	GatZ	1	0.976525	0.000486	Predicted tagatose 6-phosphate kinase
COG4576	CcmL	1	0.955056	0.000475	Carbon dioxide concentrating mechanism/carboxysome shell protein
COG4577	CcmK	1	0.586666	0.000292	Carbon dioxide concentrating mechanism/carboxysome shell protein
COG4581	COG4581	1	0.082612	4.1e-05	Superfamily II RNA helicase
COG4583	COG4583	2	1.63492	0.000814	Sarcosine oxidase gamma subunit
COG4585	COG4585	1	0.487671	0.000242	Signal transduction histidine kinase
COG4591	LolE	1	0.990196	0.000493	ABC-type transport system, involved in lipoprotein release, permease component
COG4597	BatB	1	0.987405	0.000491	ABC-type amino acid transport system, permease component
COG4603	COG4603	2	1.957865	0.000975	ABC-type uncharacterized transport system, permease component
COG4608	AppF	1	0.962686	0.000479	ABC-type oligopeptide transport system, ATPase component
COG4630	XdhA	1	0.959432	0.000477	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A
COG4631	XdhB	1	0.965428	0.00048	Xanthine dehydrogenase, molybdopterin-binding subunit B
COG4638	HcaE	2	1.773841	0.000883	Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit
COG4649	COG4649	1	0.9819	0.000489	Uncharacterized protein conserved in bacteria
COG4653	COG4653	1	0.971563	0.000483	Predicted phage phi-C31 gp36 major capsid-like protein
COG4662	TupA	1	0.881057	0.000438	ABC-type tungstate transport system, periplasmic component
COG4663	FcbT1	2	1.669421	0.000831	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component
COG4664	FcbT3	2	1.959731	0.000975	TRAP-type mannitol/chloroaromatic compound transport system, large permease component
COG4665	FcbT2	3	2.428571	0.001209	TRAP-type mannitol/chloroaromatic compound transport system, small permease component
COG4691	StbC	1	0.4875	0.000242	Plasmid stability protein
COG4731	COG4731	1	0.790123	0.000393	Uncharacterized protein conserved in bacteria
COG4736	CcoQ	1	0.816666	0.000406	Cbb3-type cytochrome oxidase, subunit 3
COG4753	COG4753	1	0.458947	0.000228	Response regulator containing CheY-like receiver domain and AraC-type DNA-binding domain
COG4765	COG4765	1	0.621951	0.000309	Uncharacterized protein conserved in bacteria
COG4770	COG4770	5	2.375193	0.001182	Acetyl/propionyl-CoA carboxylase, alpha subunit
COG4775	COG4775	1	0.879895	0.000438	Outer membrane protein/protective antigen OMA87
COG4783	COG4783	1	0.305785	0.000152	Putative Zn-dependent protease, contains TPR repeats
COG4784	COG4784	1	0.993736	0.000494	Putative Zn-dependent protease
COG4799	COG4799	3	2.980988	0.001484	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)
COG4816	EutL	1	0.6621	0.000329	Ethanolamine utilization protein
COG4912	COG4912	1	0.927927	0.000462	Predicted DNA alkylation repair enzyme
COG4929	COG4929	1	0.247368	0.000123	Uncharacterized membrane-anchored protein
COG4942	COG4942	1	0.909523	0.000452	Membrane-bound metallopeptidase
COG4943	COG4943	1	0.971374	0.000483	Predicted signal transduction protein containing sensor and EAL domains
COG4948	COG4948	1	0.946236	0.000471	L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily
COG4949	COG4949	1	0.976415	0.000486	Uncharacterized membrane-anchored protein conserved in bacteria
COG4952	COG4952	1	0.997674	0.000496	Predicted sugar isomerase
COG4957	COG4957	1	0.912162	0.000454	Predicted transcriptional regulator
COG4974	XerD	2	1.963333	0.000977	Site-specific recombinase XerD
COG4977	COG4977	3	2.853658	0.001421	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
COG4992	ArgD	1	0.965346	0.00048	Ornithine/acetylornithine aminotransferase
COG4993	Gcd	1	0.827943	0.000412	Glucose dehydrogenase
COG5000	NtrY	1	0.983146	0.000489	Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation
COG5001	COG5001	1	0.62745	0.000312	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain
COG5009	MrcA	1	0.998745	0.000497	Membrane carboxypeptidase/penicillin-binding protein
COG5012	COG5012	1	0.973568	0.000484	Predicted cobalamin binding protein
COG5265	ATM1	1	1	0.000498	ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components
COG5285	COG5285	2	1.013377	0.000504	Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin
COG5319	COG5319	1	0.478873	0.000238	Uncharacterized protein conserved in bacteria
COG5328	COG5328	1	0.9875	0.000491	Uncharacterized protein conserved in bacteria
COG5330	COG5330	1	0.288461	0.000143	Uncharacterized protein conserved in bacteria
COG5331	COG5331	1	0.812949	0.000404	Uncharacterized protein conserved in bacteria
COG5336	COG5336	1	0.982758	0.000489	Uncharacterized protein conserved in bacteria
COG5342	COG5342	2	1.756906	0.000874	Invasion protein B, involved in pathogenesis
COG5345	COG5345	1	1	0.000498	Uncharacterized protein conserved in bacteria
COG5349	COG5349	2	1.436507	0.000715	Uncharacterized protein conserved in bacteria
COG5350	COG5350	1	0.906976	0.000451	Predicted protein tyrosine phosphatase
COG5352	COG5352	1	0.994082	0.000495	Uncharacterized protein conserved in bacteria
COG5360	COG5360	1	0.996466	0.000496	Uncharacterized protein conserved in bacteria
COG5373	COG5373	1	0.871106	0.000433	Predicted membrane protein
COG5375	COG5375	1	0.916666	0.000456	Uncharacterized protein conserved in bacteria
COG5385	COG5385	1	0.943925	0.00047	Uncharacterized protein conserved in bacteria
COG5387	COG5387	1	0.85606	0.000426	Chaperone required for the assembly of the mitochondrial F1-ATPase
COG5389	COG5389	1	0.883977	0.00044	Uncharacterized protein conserved in bacteria
COG5395	COG5395	1	1	0.000498	Predicted membrane protein
COG5400	COG5400	1	0.853658	0.000425	Uncharacterized protein conserved in bacteria
COG5402	COG5402	1	0.809278	0.000403	Uncharacterized conserved protein
COG5403	COG5403	1	0.975438	0.000485	Uncharacterized conserved protein
COG5405	HslV	2	0.893258	0.000444	ATP-dependent protease HslVU (ClpYQ), peptidase subunit
COG5424	COG5424	1	0.983471	0.000489	Pyrroloquinoline quinone (Coenzyme PQQ) biosynthesis protein C
COG5426	COG5426	1	0.476377	0.000237	Uncharacterized membrane protein
COG5429	COG5429	1	0.8659	0.000431	Uncharacterized secreted protein
COG5436	COG5436	1	0.967032	0.000481	Predicted integral membrane protein
COG5437	COG5437	1	0.572463	0.000285	Predicted secreted protein
COG5441	COG5441	1	0.997506	0.000496	Uncharacterized conserved protein
COG5447	COG5447	1	0.965217	0.00048	Uncharacterized conserved protein
COG5449	COG5449	1	0.448888	0.000223	Uncharacterized conserved protein
COG5451	COG5451	1	0.757812	0.000377	Predicted secreted protein
COG5452	COG5452	1	0.755555	0.000376	Uncharacterized conserved protein
COG5453	COG5453	1	0.989583	0.000492	Uncharacterized conserved protein
COG5454	COG5454	1	0.966292	0.000481	Predicted secreted protein
COG5456	COG5456	1	0.993975	0.000495	Predicted integral membrane protein linked to a cation pump
COG5457	COG5457	2	1.47619	0.000735	Uncharacterized conserved small protein
COG5458	COG5458	1	1	0.000498	Uncharacterized conserved protein
COG5462	COG5462	1	0.913043	0.000454	Predicted secreted (periplasmic) protein
COG5465	COG5465	1	1	0.000498	Uncharacterized conserved protein
COG5467	COG5467	1	1	0.000498	Uncharacterized conserved protein
COG5468	COG5468	1	0.88372	0.00044	Predicted secreted (periplasmic) protein
COG5470	COG5470	2	1.989583	0.00099	Uncharacterized conserved protein
COG5480	COG5480	1	0.884353	0.00044	Predicted integral membrane protein
COG5481	COG5481	1	1	0.000498	Uncharacterized conserved small protein containing a coiled-coil domain
COG5482	COG5482	1	0.956331	0.000476	Uncharacterized conserved protein
COG5485	COG5485	1	0.564885	0.000281	Predicted ester cyclase
COG5489	COG5489	1	0.757009	0.000377	Uncharacterized conserved protein
COG5500	COG5500	1	0.968553	0.000482	Predicted integral membrane protein
COG5507	COG5507	1	0.991452	0.000493	Uncharacterized conserved protein
COG5508	COG5508	1	0.45238	0.000225	Uncharacterized conserved small protein
COG5515	COG5515	1	0.971428	0.000483	Uncharacterized conserved small protein
COG5567	COG5567	1	0.948275	0.000472	Predicted small periplasmic lipoprotein
COG5570	COG5570	1	0.947368	0.000471	Uncharacterized small protein
COG5572	COG5572	1	0.826923	0.000411	Predicted integral membrane protein
COG5586	COG5586	1	0.672727	0.000335	Uncharacterized conserved protein
COG5598	COG5598	3	2.889733	0.001439	Trimethylamine:corrinoid methyltransferase
COG5614	COG5614	1	0.871559	0.000434	Bacteriophage head-tail adaptor
COG5617	COG5617	1	0.380774	0.000189	Predicted integral membrane protein
COG5661	COG5661	2	1.37619	0.000685	Predicted secreted Zn-dependent protease
